System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
17:37:50,2736.225,Grain,87,
17:37:53,2746.302,Grain,87,
17:37:56,2756.343,Grain,87,
17:38:0,2766.41,Grain,87,
17:38:3,2776.506,Grain,88,
17:38:6,2786.614,Grain,89,
17:38:10,2796.655,Grain,89,
17:38:13,2806.728,Grain,90,
17:38:16,2816.792,Grain,89,
17:38:20,2826.938,Grain,89,
17:38:23,2836.968,Grain,89,
17:38:26,2846.98,Grain,90,
17:38:30,2857.069,Grain,88,
17:38:33,2867.126,Grain,88,
17:38:37,2877.234,Grain,88,
17:38:40,2887.306,Grain,86,
17:38:43,2897.453,Grain,87,
17:38:47,2907.55,Grain,88,
17:38:50,2917.643,Grain,86,
17:38:53,2927.739,Grain,86,
17:38:57,2937.819,Grain,86,
17:39:0,2947.886,Grain,86,
17:39:3,2957.961,Grain,87,
17:39:7,2968.09,Grain,87,
17:39:10,2978.234,Grain,85,
17:39:14,2988.303,Grain,86,
17:39:17,2998.338,Grain,87,
17:39:20,3008.369,Grain,86,
17:39:24,3018.478,Grain,85,
17:39:27,3028.61,Grain,86,
17:39:30,3038.611,Grain,87,
17:39:34,3048.665,Grain,84,
17:39:37,3058.666,Grain,84,
17:39:40,3068.77,Grain,84,
17:39:44,3078.791,Grain,85,
17:39:47,3088.922,Grain,85,
17:39:51,3099.06,Grain,86,
17:39:54,3109.143,Grain,85,
17:39:57,3119.306,Grain,84,
17:40:1,3129.416,Grain,84,
17:40:4,3139.566,Grain,84,
17:40:7,3149.625,Grain,84,
17:40:11,3159.782,Grain,83,
17:40:14,3169.884,Grain,81,
17:40:18,3180.078,Grain,79,
17:40:21,3190.141,Grain,79,
17:40:24,3200.296,Grain,79,
17:40:28,3210.437,Grain,77,
17:40:31,3220.512,Grain,75,
17:40:34,3230.593,Grain,75,
17:40:38,3240.65,Grain,74,
17:40:41,3250.787,Grain,73,
17:40:44,3260.902,Grain,73,
17:40:48,3271.043,Grain,73,
17:40:51,3281.164,Grain,73,
17:40:55,3291.318,Grain,72,
17:40:58,3301.469,Grain,72,
17:41:1,3311.639,Grain,73,
17:41:5,3321.845,Grain,74,
17:41:8,3331.854,Grain,73,
17:41:12,3341.942,Grain,71,
17:41:15,3352.132,Grain,69,
17:41:18,3362.317,Grain,66,
17:41:22,3372.352,Grain,66,
17:41:25,3382.479,Grain,66,
17:41:28,3392.652,Grain,66,
17:41:32,3402.801,Grain,66,
17:41:35,3412.897,Grain,67,
17:41:39,3423.007,Grain,67,
17:41:42,3433.075,Grain,68,
17:41:45,3443.263,Grain,69,
17:41:49,3453.408,Grain,69,
17:41:52,3463.618,Grain,67,
17:41:56,3473.769,Grain,66,
17:41:59,3483.796,Grain,67,
17:42:2,3493.814,Grain,66,
17:42:6,3503.962,Grain,66,
17:42:9,3513.968,Grain,65,
17:42:12,3524.109,Grain,66,
17:42:16,3534.301,Grain,66,
