System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
15:0:7,4335.479,Grain,47,
15:0:11,4345.746,Grain,47,
15:0:15,4355.929,Grain,48,
15:0:18,4365.931,Grain,48,
15:0:22,4376.07,Grain,49,
15:0:26,4386.211,Grain,50,
15:0:30,4396.361,Grain,50,
15:0:34,4406.432,Grain,51,
15:0:38,4416.598,Grain,51,
15:0:42,4426.684,Grain,52,
15:0:46,4436.822,Grain,52,
15:0:50,4447.079,Grain,52,
15:0:54,4457.201,Grain,50,
15:0:58,4467.286,Grain,49,
15:1:3,4477.533,Grain,49,
15:1:7,4487.56,Grain,50,
15:1:11,4497.76,Grain,46,
15:1:15,4507.92,Grain,47,
15:1:19,4518.125,Grain,46,
15:1:23,4528.135,Grain,47,
15:1:28,4538.335,Grain,46,
15:1:32,4548.441,Grain,46,
15:1:36,4558.694,Grain,47,
15:1:40,4568.949,Grain,48,
15:1:44,4579.198,Grain,49,
15:1:48,4589.271,Grain,50,
15:1:53,4599.471,Grain,51,
15:1:57,4609.671,Grain,51,
15:2:2,4619.868,Grain,52,
15:2:6,4629.959,Grain,53,
15:2:10,4640.05,Grain,53,
15:2:15,4650.25,Grain,54,
15:2:19,4660.326,Grain,55,
15:2:23,4670.365,Grain,54,
15:2:27,4680.52,Grain,53,
15:2:31,4690.719,Grain,54,
15:2:36,4700.794,Grain,54,
15:2:40,4711.055,Grain,55,
15:2:44,4721.255,Grain,54,
15:2:48,4731.273,Grain,55,
15:2:53,4741.472,Grain,55,
15:2:57,4751.524,Grain,56,
15:3:1,4761.606,Grain,54,
15:3:5,4771.635,Grain,55,
15:3:10,4781.718,Grain,56,
15:3:14,4791.992,Grain,55,
15:3:18,4802.111,Grain,56,
15:3:22,4812.231,Grain,55,
15:3:26,4822.381,Grain,56,
15:3:29,4832.437,Grain,56,
15:3:33,4842.667,Grain,57,
15:3:36,4852.938,Grain,58,
15:3:40,4863.138,Grain,59,
15:3:44,4873.29,Grain,60,
15:3:48,4883.49,Grain,59,
15:3:51,4893.653,Grain,58,
15:3:55,4903.851,Grain,58,
15:3:59,4913.894,Grain,59,
15:4:2,4923.949,Grain,60,
15:4:6,4934.037,Grain,59,
15:4:9,4944.142,Grain,58,
15:4:13,4954.327,Grain,58,
15:4:17,4964.531,Grain,59,
15:4:20,4974.699,Grain,59,
15:4:24,4984.787,Grain,60,
15:4:28,4994.898,Grain,61,
15:4:31,5004.905,Grain,62,
15:4:35,5015.072,Grain,62,
15:4:39,5025.274,Grain,62,
15:4:42,5035.3,Grain,61,
15:4:46,5045.332,Grain,59,
15:4:49,5055.527,Grain,59,
15:4:53,5065.544,Grain,59,
15:4:56,5075.579,Grain,60,
15:5:0,5085.771,Grain,60,
15:5:4,5095.986,Grain,61,
15:5:7,5106.118,Grain,62,
15:5:11,5116.206,Grain,63,
15:5:15,5126.385,Grain,62,
15:5:19,5136.532,Grain,63,
15:5:23,5146.57,Grain,62,
15:5:26,5156.753,Grain,63,
15:5:30,5166.763,Grain,64,
15:5:33,5176.959,Grain,63,
15:5:37,5187.137,Grain,64,
15:5:41,5197.322,Grain,64,
15:5:45,5207.528,Grain,64,
15:5:48,5217.821,Grain,65,
15:5:52,5228.088,Grain,65,
15:5:55,5238.258,Grain,64,
15:5:59,5248.388,Grain,64,
15:6:3,5258.673,Grain,63,
15:6:6,5268.873,Grain,63,
15:6:10,5278.9,Grain,63,
15:6:14,5289.125,Grain,62,
15:6:17,5299.386,Grain,61,
15:6:21,5309.498,Grain,58,
15:6:25,5319.761,Grain,57,
15:6:29,5329.881,Grain,55,
15:6:33,5340.048,Grain,54,
15:6:37,5350.215,Grain,53,
15:6:41,5360.415,Grain,53,
15:6:45,5370.531,Grain,51,
15:6:49,5380.604,Grain,51,
15:6:53,5390.804,Grain,51,
15:6:56,5400.855,Grain,52,
15:7:0,5410.939,Grain,53,
15:7:4,5421.192,Grain,54,
15:7:8,5431.392,Grain,55,
15:7:12,5441.667,Grain,56,
15:7:16,5451.716,Grain,55,
15:7:20,5461.75,Grain,54,
15:7:23,5471.915,Grain,55,
15:7:27,5482.115,Grain,55,
15:7:31,5492.266,Grain,53,
15:7:35,5502.465,Grain,51,
15:7:39,5512.515,Grain,52,
15:7:43,5522.715,Grain,48,
15:7:47,5532.885,Grain,48,
15:7:51,5543.05,Grain,46,
15:7:55,5553.25,Grain,47,
15:7:59,5563.338,Grain,47,
15:8:3,5573.611,Grain,48,
15:8:6,5583.732,Grain,48,
15:8:11,5593.802,Grain,47,
15:8:15,5604.015,Grain,48,
15:8:19,5614.215,Grain,48,
15:8:24,5624.415,Grain,47,
15:8:28,5634.615,Grain,46,
15:8:32,5644.836,Grain,46,
15:8:36,5654.865,Grain,45,
15:8:40,5664.947,Grain,44,
15:8:44,5675.147,Grain,44,
15:8:49,5685.447,Grain,45,
15:8:53,5695.616,Grain,43,
15:8:57,5705.658,Grain,43,
15:9:2,5715.858,Grain,41,
15:9:6,5726.001,Grain,40,
15:9:11,5736.03,Grain,39,
15:9:15,5746.172,Grain,39,
15:9:21,5756.372,Grain,37,
15:9:26,5766.413,Grain,36,
15:9:32,5776.612,Grain,37,
15:9:36,5786.811,Grain,37,
15:9:42,5797.093,Grain,37,
15:9:47,5807.205,Grain,36,
15:9:52,5817.394,Grain,36,
15:9:57,5827.427,Grain,37,
15:10:2,5837.627,Grain,37,
15:10:7,5847.827,Grain,37,
15:10:12,5858.027,Grain,38,
15:10:19,5868.227,Grain,39,
15:10:24,5878.246,Grain,40,
15:10:29,5888.446,Grain,39,
15:10:35,5898.61,Grain,40,
15:10:40,5908.755,Grain,41,
15:10:45,5918.848,Grain,37,
15:10:51,5929.048,Grain,37,
15:10:56,5939.248,Grain,38,
15:11:2,5949.416,Grain,38,
15:11:8,5959.694,Grain,39,
15:11:14,5969.839,Grain,39,
15:11:19,5979.969,Grain,39,
15:11:25,5990.117,Grain,39,
15:11:32,6000.317,Grain,38,
15:11:36,6010.517,Grain,38,
15:11:42,6020.717,Grain,39,
15:11:47,6030.897,Grain,40,
15:11:53,6041.071,Grain,40,
15:11:59,6051.257,Grain,41,
15:12:5,6061.457,Grain,39,
15:12:11,6071.519,Grain,39,
15:12:17,6081.718,Grain,40,
15:12:23,6091.958,Grain,41,
15:12:29,6102.158,Grain,41,
15:12:35,6112.294,Grain,41,
15:12:41,6122.577,Grain,41,
15:12:48,6132.777,Grain,42,
15:12:53,6142.945,Grain,42,
15:12:59,6153.06,Grain,41,
15:13:5,6163.221,Grain,41,
15:13:12,6173.421,Grain,40,
15:13:19,6183.473,Grain,40,
15:13:25,6193.649,Grain,41,
15:13:30,6203.873,Grain,41,
15:13:37,6214.125,Grain,42,
15:13:44,6224.298,Grain,43,
15:13:49,6234.316,Grain,44,
15:13:54,6244.372,Grain,44,
15:14:0,6254.419,Grain,44,
15:14:6,6264.508,Grain,44,
15:14:12,6274.536,Grain,44,
15:14:19,6284.6,Grain,43,
15:14:25,6294.79,Grain,44,
15:14:32,6304.847,Grain,44,
15:14:39,6315.047,Grain,45,
15:14:46,6325.134,Grain,45,
15:14:52,6335.263,Grain,46,
15:14:59,6345.334,Grain,47,
15:15:5,6355.519,Grain,48,
15:15:12,6365.589,Grain,48,
15:15:18,6375.754,Grain,48,
15:15:25,6385.955,Grain,47,
15:15:32,6395.989,Grain,47,
15:15:37,6405.994,Grain,48,
15:15:44,6416.193,Grain,49,
15:15:50,6426.35,Grain,50,
15:15:57,6436.55,Grain,51,
15:16:4,6446.835,Grain,52,
15:16:10,6456.992,Grain,52,
15:16:15,6467,Grain,53,
15:16:21,6477.229,Grain,54,
15:16:26,6487.28,Grain,55,
15:16:31,6497.483,Grain,56,
15:16:37,6507.683,Grain,56,
15:16:44,6517.883,Grain,56,
15:16:50,6528.162,Grain,56,
15:16:56,6538.362,Grain,56,
15:17:2,6548.562,Grain,56,
15:17:7,6558.849,Grain,57,
15:17:14,6568.976,Grain,57,
15:17:21,6579.176,Grain,57,
15:17:28,6589.376,Grain,57,
15:17:35,6599.515,Grain,57,
15:17:42,6609.715,Grain,56,
15:17:48,6619.847,Grain,57,
15:17:55,6629.943,Grain,57,
15:18:1,6640.026,Grain,58,
15:18:9,6650.243,Grain,59,
15:18:16,6660.443,Grain,57,
15:18:23,6670.606,Grain,58,
15:18:30,6680.739,Grain,58,
15:18:36,6690.877,Grain,58,
15:18:43,6700.974,Grain,59,
