System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
2:48:42,2487.34,Grain,122,
2:48:46,2497.439,Grain,121,
2:48:49,2507.514,Grain,120,
2:48:52,2517.561,Grain,119,
2:48:56,2527.622,Grain,120,
2:48:59,2537.712,Grain,121,
2:49:2,2547.796,Grain,121,
2:49:6,2557.825,Grain,122,
2:49:9,2567.938,Grain,122,
2:49:13,2578.067,Grain,122,
2:49:16,2588.193,Grain,122,
2:49:19,2598.385,Grain,123,
2:49:23,2608.584,Grain,122,
2:49:26,2618.605,Grain,122,
2:49:29,2628.682,Grain,123,
2:49:33,2638.699,Grain,123,
2:49:36,2648.853,Grain,123,
2:49:40,2659.086,Grain,124,
2:49:43,2669.101,Grain,125,
2:49:46,2679.267,Grain,124,
2:49:50,2689.361,Grain,124,
2:49:53,2699.571,Grain,125,
2:49:57,2709.744,Grain,126,
2:50:0,2719.854,Grain,126,
2:50:3,2730.077,Grain,127,
2:50:7,2740.144,Grain,127,
2:50:10,2750.257,Grain,128,
2:50:14,2760.434,Grain,127,
2:50:17,2770.597,Grain,127,
2:50:21,2780.68,Grain,126,
2:50:24,2790.832,Grain,126,
2:50:28,2801.021,Grain,127,
2:50:31,2811.153,Grain,128,
2:50:35,2821.338,Grain,129,
2:50:38,2831.492,Grain,128,
2:50:42,2841.692,Grain,125,
2:50:45,2851.829,Grain,125,
2:50:49,2861.974,Grain,126,
2:50:53,2872.173,Grain,126,
2:50:56,2882.347,Grain,126,
2:51:0,2892.53,Grain,126,
2:51:4,2902.727,Grain,127,
2:51:7,2912.927,Grain,128,
2:51:11,2923.127,Grain,129,
2:51:15,2933.28,Grain,129,
2:51:18,2943.478,Grain,130,
2:51:22,2953.559,Grain,130,
2:51:25,2963.698,Grain,130,
2:51:29,2973.814,Grain,131,
2:51:34,2984.014,Grain,130,
2:51:37,2994.188,Grain,131,
2:51:41,3004.384,Grain,132,
2:51:46,3014.584,Grain,133,
2:51:51,3024.784,Grain,133,
2:51:57,3034.984,Grain,134,
2:52:1,3045.184,Grain,135,
2:52:5,3055.384,Grain,136,
2:52:10,3065.584,Grain,137,
2:52:14,3075.784,Grain,138,
2:52:18,3085.984,Grain,138,
2:52:22,3096.184,Grain,139,
2:52:27,3106.384,Grain,140,
2:52:30,3116.584,Grain,141,
2:52:35,3126.784,Grain,142,
2:52:39,3136.984,Grain,143,
2:52:43,3147.184,Grain,144,
2:52:47,3157.384,Grain,145,
2:52:51,3167.584,Grain,146,
2:52:55,3177.784,Grain,146,
2:53:0,3187.984,Grain,146,
2:53:4,3198.184,Grain,147,
2:53:8,3208.384,Grain,148,
2:53:12,3218.584,Grain,147,
2:53:17,3228.784,Grain,146,
2:53:21,3238.984,Grain,146,
2:53:26,3249.184,Grain,146,
2:53:31,3259.384,Grain,147,
2:53:35,3269.584,Grain,146,
2:53:39,3279.784,Grain,147,
2:53:44,3289.984,Grain,148,
2:53:49,3300.184,Grain,149,
2:53:53,3310.384,Grain,150,
2:53:58,3320.584,Grain,151,
2:54:3,3330.784,Grain,152,
2:54:8,3340.984,Grain,151,
2:54:12,3351.184,Grain,152,
2:54:17,3361.384,Grain,153,
2:54:21,3371.584,Grain,154,
2:54:26,3381.784,Grain,155,
2:54:30,3391.984,Grain,156,
2:54:35,3402.184,Grain,157,
2:54:41,3412.384,Grain,156,
2:54:46,3422.584,Grain,157,
2:54:51,3432.784,Grain,158,
2:54:56,3442.984,Grain,158,
2:55:1,3453.184,Grain,159,
2:55:5,3463.384,Grain,160,
2:55:10,3473.584,Grain,160,
2:55:14,3483.784,Grain,161,
2:55:19,3493.984,Grain,161,
2:55:23,3504.184,Grain,162,
2:55:28,3514.384,Grain,163,
2:55:33,3524.584,Grain,163,
2:55:38,3534.784,Grain,164,
2:55:42,3544.984,Grain,164,
2:55:47,3555.184,Grain,162,
2:55:52,3565.384,Grain,163,
2:55:57,3575.584,Grain,161,
2:56:2,3585.784,Grain,160,
2:56:7,3595.984,Grain,161,
2:56:12,3606.184,Grain,161,
2:56:17,3616.384,Grain,162,
2:56:21,3626.584,Grain,162,
2:56:26,3636.784,Grain,163,
2:56:31,3646.984,Grain,164,
2:56:36,3657.184,Grain,165,
2:56:41,3667.384,Grain,166,
2:56:46,3677.584,Grain,166,
