System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
19:49:15,849.1818,Grain,304,
19:49:19,852.1818,Grain,305,
19:49:22,855.1818,Grain,306,
19:49:25,858.1818,Grain,305,
19:49:28,861.1818,Grain,305,
19:49:31,864.1818,Grain,306,
19:49:35,867.1818,Grain,306,
19:49:38,870.1818,Grain,306,
19:49:42,873.1818,Grain,306,
19:49:45,876.1818,Grain,307,
19:49:48,879.1818,Grain,307,
19:49:52,882.1818,Grain,308,
19:49:55,885.1818,Grain,308,
19:49:59,888.1818,Grain,309,
19:50:2,891.1818,Grain,309,
19:50:6,894.1818,Grain,309,
19:50:9,897.1818,Grain,309,
19:50:12,900.1818,Grain,310,
19:50:16,903.1818,Grain,310,
19:50:20,906.1818,Grain,308,
19:50:23,909.1818,Grain,307,
19:50:27,912.1818,Grain,306,
19:50:31,915.1818,Grain,306,
19:50:34,918.1818,Grain,307,
19:50:38,921.1818,Grain,306,
19:50:42,924.1818,Grain,307,
19:50:46,927.1818,Grain,308,
19:50:50,930.1818,Grain,309,
19:50:54,933.1818,Grain,309,
19:50:58,936.1818,Grain,310,
19:51:1,939.1818,Grain,311,
19:51:5,942.1818,Grain,309,
19:51:9,945.1818,Grain,310,
19:51:13,948.1818,Grain,311,
19:51:16,951.1818,Grain,308,
19:51:20,954.1818,Grain,309,
19:51:24,957.1818,Grain,308,
19:51:27,960.1818,Grain,308,
19:51:31,963.1818,Grain,309,
19:51:35,966.1818,Grain,310,
19:51:39,969.1818,Grain,308,
19:51:42,972.1818,Grain,309,
19:51:46,975.1818,Grain,309,
19:51:50,978.1818,Grain,309,
19:51:54,981.1818,Grain,308,
19:51:57,984.1818,Grain,306,
19:52:1,987.1818,Grain,306,
19:52:5,990.1818,Grain,307,
19:52:9,993.1818,Grain,305,
19:52:13,996.1818,Grain,305,
19:52:17,999.1818,Grain,304,
19:52:21,1002.182,Grain,304,
19:52:24,1005.182,Grain,304,
19:52:28,1008.182,Grain,304,
19:52:31,1011.182,Grain,304,
19:52:35,1014.182,Grain,305,
19:52:39,1017.182,Grain,306,
19:52:43,1020.182,Grain,307,
19:52:47,1023.182,Grain,308,
19:52:51,1026.182,Grain,309,
19:52:54,1029.182,Grain,310,
19:52:58,1032.182,Grain,308,
19:53:2,1035.182,Grain,309,
19:53:6,1038.182,Grain,310,
19:53:10,1041.182,Grain,309,
19:53:14,1044.182,Grain,308,
