System Time:,Simulation Time:,VegetableType:,CurrentNumber:
22:07:06,4941.864,Grain,29
22:07:34,4944.864,Grain,29
22:08:03,4947.864,Grain,30
22:08:33,4950.864,Grain,27
22:09:01,4953.864,Grain,27
22:09:31,4956.864,Grain,27
22:09:59,4959.864,Grain,27
22:10:28,4962.864,Grain,26
22:10:56,4965.864,Grain,27
22:11:25,4968.864,Grain,27
22:11:54,4971.864,Grain,28
22:12:23,4974.864,Grain,27
22:12:52,4977.864,Grain,26
22:13:22,4980.864,Grain,27
22:13:52,4983.864,Grain,28
22:14:22,4986.864,Grain,29
22:14:52,4989.864,Grain,28
22:15:22,4992.864,Grain,29
22:15:52,4995.864,Grain,29
22:16:23,4998.864,Grain,28
22:16:53,5001.864,Grain,29
22:17:24,5004.864,Grain,30
22:17:55,5007.864,Grain,30
22:18:26,5010.864,Grain,31
22:18:56,5013.864,Grain,31
22:19:26,5016.864,Grain,32
22:19:56,5019.864,Grain,33
22:20:26,5022.864,Grain,34
22:20:56,5025.864,Grain,35
22:21:27,5028.864,Grain,35
22:21:58,5031.864,Grain,35
22:22:28,5034.864,Grain,34
22:22:58,5037.864,Grain,35
22:23:28,5040.864,Grain,33
22:23:58,5043.864,Grain,34
22:24:29,5046.864,Grain,34
22:24:59,5049.864,Grain,34
22:25:30,5052.864,Grain,33
22:26:00,5055.864,Grain,34
22:26:31,5058.864,Grain,35
22:27:02,5061.864,Grain,35
22:27:32,5064.864,Grain,35
22:28:02,5067.864,Grain,34
22:28:32,5070.864,Grain,34
22:29:03,5073.864,Grain,35
22:29:32,5076.864,Grain,36
22:30:02,5079.864,Grain,36
22:30:32,5082.864,Grain,35
22:31:01,5085.864,Grain,36
22:31:31,5088.864,Grain,36
22:32:01,5091.864,Grain,35
22:32:32,5094.864,Grain,35
22:33:04,5097.864,Grain,34
22:33:36,5100.864,Grain,32
22:34:07,5103.864,Grain,32
22:34:37,5106.864,Grain,32
22:35:08,5109.864,Grain,31
22:35:39,5112.864,Grain,31
22:36:10,5115.864,Grain,31
22:36:40,5118.864,Grain,31
22:37:11,5121.864,Grain,31
22:37:42,5124.864,Grain,31
22:38:12,5127.864,Grain,31
22:38:43,5130.864,Grain,31
22:39:13,5133.864,Grain,32
22:39:43,5136.864,Grain,33
22:40:13,5139.864,Grain,33
22:40:44,5142.864,Grain,33
22:41:15,5145.864,Grain,32
22:41:46,5148.864,Grain,32
22:42:16,5151.864,Grain,30
22:42:46,5154.864,Grain,31
22:43:16,5157.864,Grain,30
22:43:48,5160.864,Grain,31
22:44:18,5163.864,Grain,30
22:44:50,5166.864,Grain,30
22:45:21,5169.864,Grain,31
22:45:52,5172.864,Grain,31
22:46:24,5175.864,Grain,32
22:46:54,5178.864,Grain,32
22:47:25,5181.864,Grain,33
22:47:56,5184.864,Grain,34
22:48:28,5187.864,Grain,34
22:49:01,5190.864,Grain,34
22:49:34,5193.864,Grain,32
22:50:06,5196.864,Grain,32
22:50:38,5199.864,Grain,33
22:51:10,5202.864,Grain,32
22:51:43,5205.864,Grain,31
22:52:15,5208.864,Grain,30
22:52:48,5211.864,Grain,28
22:53:24,5214.864,Grain,26
22:53:59,5217.864,Grain,26
22:54:34,5220.864,Grain,26
22:55:08,5223.864,Grain,27
22:55:41,5226.864,Grain,28
22:56:17,5229.864,Grain,29
22:56:51,5232.864,Grain,29
22:57:28,5235.864,Grain,30
22:58:04,5238.864,Grain,30
22:58:46,5241.864,Grain,31
22:59:23,5244.864,Grain,30
22:59:57,5247.864,Grain,31
23:00:31,5250.864,Grain,30
23:01:06,5253.864,Grain,30
23:01:41,5256.864,Grain,30
23:02:18,5259.864,Grain,30
23:02:56,5262.864,Grain,29
23:03:39,5265.864,Grain,29
23:04:19,5268.864,Grain,30
23:04:53,5271.864,Grain,30
23:05:29,5274.864,Grain,30
23:06:11,5277.864,Grain,30
23:06:57,5280.864,Grain,27
23:07:57,5283.864,Grain,28
23:09:15,5286.864,Grain,29
23:10:00,5289.864,Grain,29
23:11:04,5292.864,Grain,30
23:12:03,5295.864,Grain,28
23:13:01,5298.864,Grain,28
23:14:15,5301.864,Grain,26
23:15:07,5304.864,Grain,26
23:16:04,5307.864,Grain,27
23:16:39,5310.864,Grain,28
23:17:36,5313.864,Grain,27
23:18:41,5316.864,Grain,27
23:19:48,5319.864,Grain,27
23:20:53,5322.864,Grain,28
23:21:43,5325.864,Grain,29
23:22:36,5328.864,Grain,29
23:23:44,5331.864,Grain,29
23:24:55,5334.864,Grain,30
23:26:06,5337.864,Grain,29
23:26:49,5340.864,Grain,29
23:27:20,5343.864,Grain,28
23:27:53,5346.864,Grain,29
23:28:20,5349.864,Grain,30
23:28:48,5352.864,Grain,29
23:29:16,5355.864,Grain,29
23:29:45,5358.864,Grain,29
23:30:13,5361.864,Grain,29
23:30:41,5364.864,Grain,29
23:31:09,5367.864,Grain,29
23:31:37,5370.864,Grain,28
23:32:04,5373.864,Grain,28
23:32:32,5376.864,Grain,29
23:33:00,5379.864,Grain,26
23:33:27,5382.864,Grain,26
23:33:55,5385.864,Grain,27
23:34:22,5388.864,Grain,26
23:34:51,5391.864,Grain,27
23:35:19,5394.864,Grain,28
23:35:49,5397.864,Grain,28
23:36:18,5400.864,Grain,25
23:36:47,5403.864,Grain,26
23:37:16,5406.864,Grain,27
23:37:45,5409.864,Grain,26
23:38:13,5412.864,Grain,25
23:38:42,5415.864,Grain,24
23:39:11,5418.864,Grain,25
23:39:40,5421.864,Grain,26
23:40:10,5424.864,Grain,27
23:40:40,5427.864,Grain,26
23:41:10,5430.864,Grain,26
23:41:40,5433.864,Grain,26
23:42:10,5436.864,Grain,25
23:42:40,5439.864,Grain,26
23:43:09,5442.864,Grain,27
23:43:38,5445.864,Grain,28
23:44:08,5448.864,Grain,28
23:44:38,5451.864,Grain,27
23:45:09,5454.864,Grain,28
23:45:39,5457.864,Grain,27
23:46:10,5460.864,Grain,26
23:46:41,5463.864,Grain,26
23:47:12,5466.864,Grain,26
23:47:43,5469.864,Grain,27
23:48:14,5472.864,Grain,27
23:48:46,5475.864,Grain,27
23:49:16,5478.864,Grain,28
23:49:48,5481.864,Grain,27
23:50:20,5484.864,Grain,28
23:50:52,5487.864,Grain,29
23:51:24,5490.864,Grain,29
23:51:56,5493.864,Grain,27
23:52:28,5496.864,Grain,26
23:53:00,5499.864,Grain,26
23:53:32,5502.864,Grain,26
23:54:04,5505.864,Grain,27
23:54:36,5508.864,Grain,27
23:55:10,5511.864,Grain,27
23:55:42,5514.864,Grain,26
23:56:15,5517.864,Grain,26
23:56:49,5520.864,Grain,27
23:57:22,5523.864,Grain,28
23:57:55,5526.864,Grain,29
23:58:29,5529.864,Grain,29
23:59:01,5532.864,Grain,30
23:59:34,5535.864,Grain,31
0:00:10,5538.864,Grain,32
0:00:43,5541.864,Grain,31
0:01:15,5544.864,Grain,29
0:01:47,5547.864,Grain,30
0:02:20,5550.864,Grain,31
0:02:52,5553.864,Grain,30
0:03:23,5556.864,Grain,31
0:03:56,5559.864,Grain,30
0:04:28,5562.864,Grain,30
0:05:00,5565.864,Grain,30
0:05:31,5568.864,Grain,31
0:06:03,5571.864,Grain,32
0:06:34,5574.864,Grain,32
0:07:07,5577.864,Grain,31
0:07:39,5580.864,Grain,32
0:08:11,5583.864,Grain,32
0:08:44,5586.864,Grain,32
0:09:17,5589.864,Grain,32
0:09:49,5592.864,Grain,33
0:10:23,5595.864,Grain,34
0:10:56,5598.864,Grain,33
0:11:29,5601.864,Grain,32
0:12:02,5604.864,Grain,33
0:12:35,5607.864,Grain,33
0:13:08,5610.864,Grain,34
0:13:41,5613.864,Grain,32
0:14:13,5616.864,Grain,32
0:14:46,5619.864,Grain,32
0:15:20,5622.864,Grain,33
0:15:53,5625.864,Grain,34
0:16:26,5628.864,Grain,33
0:16:59,5631.864,Grain,32
0:17:32,5634.864,Grain,31
0:18:06,5637.864,Grain,30
0:18:39,5640.864,Grain,31
0:19:14,5643.864,Grain,32
0:19:47,5646.864,Grain,33
0:20:20,5649.864,Grain,34
0:20:54,5652.864,Grain,34
0:21:27,5655.864,Grain,35
0:22:01,5658.864,Grain,34
0:22:34,5661.864,Grain,35
0:23:07,5664.864,Grain,36
0:23:40,5667.864,Grain,36
0:24:14,5670.864,Grain,36
0:24:47,5673.864,Grain,34
0:25:21,5676.864,Grain,34
0:25:55,5679.864,Grain,34
0:26:29,5682.864,Grain,34
0:27:03,5685.864,Grain,33
0:27:38,5688.864,Grain,32
0:28:14,5691.864,Grain,33
0:28:51,5694.864,Grain,33
0:29:28,5697.864,Grain,33
0:30:05,5700.864,Grain,34
0:30:43,5703.864,Grain,33
0:31:21,5706.864,Grain,33
0:32:01,5709.864,Grain,33
0:32:40,5712.864,Grain,34
0:33:20,5715.864,Grain,34
0:33:59,5718.864,Grain,35
0:34:39,5721.864,Grain,33
0:35:18,5724.864,Grain,33
0:35:57,5727.864,Grain,34
0:36:36,5730.864,Grain,34
0:37:14,5733.864,Grain,33
0:37:52,5736.864,Grain,34
0:38:30,5739.864,Grain,35
0:39:08,5742.864,Grain,36
0:39:47,5745.864,Grain,33
0:40:26,5748.864,Grain,34
0:41:04,5751.864,Grain,34
0:41:43,5754.864,Grain,35
0:42:21,5757.864,Grain,36
0:43:00,5760.864,Grain,35
0:43:37,5763.864,Grain,34
0:44:15,5766.864,Grain,35
0:44:52,5769.864,Grain,34
0:45:30,5772.864,Grain,35
0:46:07,5775.864,Grain,35
0:46:45,5778.864,Grain,35
0:47:23,5781.864,Grain,36
0:48:02,5784.864,Grain,34
0:48:41,5787.864,Grain,34
0:49:19,5790.864,Grain,35
0:49:57,5793.864,Grain,35
0:50:35,5796.864,Grain,36
0:51:13,5799.864,Grain,37
0:51:51,5802.864,Grain,37
0:52:28,5805.864,Grain,36
0:53:06,5808.864,Grain,37
0:53:45,5811.864,Grain,37
0:54:24,5814.864,Grain,38
0:55:03,5817.864,Grain,39
0:55:43,5820.864,Grain,38
0:56:23,5823.864,Grain,37
0:57:04,5826.864,Grain,37
0:57:44,5829.864,Grain,37
0:58:24,5832.864,Grain,35
0:59:03,5835.864,Grain,36
0:59:43,5838.864,Grain,37
1:00:23,5841.864,Grain,36
1:01:03,5844.864,Grain,37
1:01:42,5847.864,Grain,37
1:02:21,5850.864,Grain,37
1:03:00,5853.864,Grain,38
1:03:40,5856.864,Grain,36
1:04:21,5859.864,Grain,37
1:04:58,5862.864,Grain,37
1:05:35,5865.864,Grain,36
1:06:13,5868.864,Grain,37
1:06:49,5871.864,Grain,37
1:07:26,5874.864,Grain,36
1:08:03,5877.864,Grain,36
1:08:40,5880.864,Grain,37
1:09:19,5883.864,Grain,38
1:10:00,5886.864,Grain,39
1:10:43,5889.864,Grain,38
1:11:27,5892.864,Grain,35
1:12:11,5895.864,Grain,35
1:13:16,5898.864,Grain,36
1:14:18,5901.864,Grain,37
1:15:08,5904.864,Grain,36
1:15:53,5907.864,Grain,37
1:16:38,5910.864,Grain,37
1:17:21,5913.864,Grain,37
1:18:03,5916.864,Grain,38
1:18:44,5919.864,Grain,37
1:19:24,5922.864,Grain,38
1:20:06,5925.864,Grain,36
1:20:47,5928.864,Grain,35
1:21:29,5931.864,Grain,36
1:22:11,5934.864,Grain,36
1:22:53,5937.864,Grain,37
1:23:35,5940.864,Grain,36
1:24:19,5943.864,Grain,34
1:25:04,5946.864,Grain,35
1:25:48,5949.864,Grain,35
1:26:33,5952.864,Grain,35
1:27:17,5955.864,Grain,36
1:28:02,5958.864,Grain,37
1:28:47,5961.864,Grain,38
1:29:32,5964.864,Grain,38
1:30:18,5967.864,Grain,39
1:31:04,5970.864,Grain,38
1:31:51,5973.864,Grain,36
1:32:36,5976.864,Grain,36
1:33:22,5979.864,Grain,37
1:34:08,5982.864,Grain,38
1:34:53,5985.864,Grain,38
1:35:38,5988.864,Grain,39
1:36:23,5991.864,Grain,40
1:37:10,5994.864,Grain,40
1:37:54,5997.864,Grain,41
1:38:40,6000.864,Grain,39
1:39:26,6003.864,Grain,39
1:40:12,6006.864,Grain,37
1:40:57,6009.864,Grain,36
1:41:43,6012.864,Grain,36
1:42:29,6015.864,Grain,37
1:43:15,6018.864,Grain,38
1:44:02,6021.864,Grain,39
1:44:48,6024.864,Grain,38
1:45:36,6027.864,Grain,39
1:46:22,6030.864,Grain,37
1:47:09,6033.864,Grain,36
1:47:56,6036.864,Grain,37
1:48:42,6039.864,Grain,38
1:49:28,6042.864,Grain,36
1:50:16,6045.864,Grain,36
1:51:02,6048.864,Grain,36
1:51:50,6051.864,Grain,37
1:52:37,6054.864,Grain,36
1:53:23,6057.864,Grain,37
1:54:10,6060.864,Grain,37
1:54:57,6063.864,Grain,38
1:55:45,6066.864,Grain,39
1:56:32,6069.864,Grain,40
1:57:21,6072.864,Grain,40
1:58:10,6075.864,Grain,39
1:58:58,6078.864,Grain,40
1:59:46,6081.864,Grain,39
2:00:34,6084.864,Grain,38
2:01:21,6087.864,Grain,38
2:02:10,6090.864,Grain,39
2:02:57,6093.864,Grain,40
2:03:45,6096.864,Grain,41
2:04:34,6099.864,Grain,41
2:05:22,6102.864,Grain,42
2:06:11,6105.864,Grain,42
2:07:00,6108.864,Grain,42
2:07:49,6111.864,Grain,40
2:08:39,6114.864,Grain,40
2:09:29,6117.864,Grain,41
2:10:19,6120.864,Grain,40
2:11:08,6123.864,Grain,39
2:11:58,6126.864,Grain,40
2:12:50,6129.864,Grain,41
2:13:42,6132.864,Grain,42
2:14:33,6135.864,Grain,42
2:15:24,6138.864,Grain,41
2:16:16,6141.864,Grain,42
2:17:07,6144.864,Grain,43
2:18:00,6147.864,Grain,43
2:18:53,6150.864,Grain,43
2:19:47,6153.864,Grain,41
2:20:42,6156.864,Grain,42
2:21:34,6159.864,Grain,42
2:22:25,6162.864,Grain,43
2:23:14,6165.864,Grain,42
2:24:03,6168.864,Grain,42
2:24:53,6171.864,Grain,43
2:25:44,6174.864,Grain,42
2:26:35,6177.864,Grain,43
2:27:27,6180.864,Grain,42
2:28:18,6183.864,Grain,41
2:29:10,6186.864,Grain,42
2:30:03,6189.864,Grain,41
2:31:03,6192.864,Grain,41
2:32:09,6195.864,Grain,41
2:33:15,6198.864,Grain,42
2:34:17,6201.864,Grain,41
2:35:20,6204.864,Grain,39
2:36:24,6207.864,Grain,37
2:37:27,6210.864,Grain,38
2:38:31,6213.864,Grain,37
2:39:31,6216.864,Grain,37
2:40:22,6219.864,Grain,38
2:41:13,6222.864,Grain,36
2:42:03,6225.864,Grain,37
2:42:56,6228.864,Grain,37
2:43:47,6231.864,Grain,37
2:44:39,6234.864,Grain,38
2:45:30,6237.864,Grain,38
2:46:22,6240.864,Grain,38
2:47:13,6243.864,Grain,37
2:48:05,6246.864,Grain,38
2:49:04,6249.864,Grain,39
2:50:04,6252.864,Grain,37
2:51:03,6255.864,Grain,36
2:52:02,6258.864,Grain,36
2:53:01,6261.864,Grain,36
2:53:59,6264.864,Grain,37
2:54:58,6267.864,Grain,37
2:55:57,6270.864,Grain,37
2:56:56,6273.864,Grain,38
2:57:58,6276.864,Grain,39
2:59:09,6279.864,Grain,40
3:00:33,6282.864,Grain,40
3:02:10,6285.864,Grain,41
3:03:57,6288.864,Grain,40
3:05:06,6291.864,Grain,41
3:06:14,6294.864,Grain,42
3:07:19,6297.864,Grain,42
3:08:24,6300.864,Grain,41
3:09:30,6303.864,Grain,42
3:10:35,6306.864,Grain,43
3:11:43,6309.864,Grain,42
3:12:50,6312.864,Grain,43
3:13:57,6315.864,Grain,43
3:15:02,6318.864,Grain,44
3:16:08,6321.864,Grain,43
3:17:40,6324.864,Grain,44
3:19:01,6327.864,Grain,45
3:20:12,6330.864,Grain,43
3:21:19,6333.864,Grain,43
3:22:28,6336.864,Grain,44
3:23:35,6339.864,Grain,43
3:24:41,6342.864,Grain,44
3:25:47,6345.864,Grain,44
3:26:53,6348.864,Grain,45
3:27:59,6351.864,Grain,46
3:29:07,6354.864,Grain,43
3:30:14,6357.864,Grain,44
3:31:23,6360.864,Grain,45
3:32:31,6363.864,Grain,44
3:33:40,6366.864,Grain,43
3:34:48,6369.864,Grain,43
3:35:59,6372.864,Grain,40
3:37:09,6375.864,Grain,39
3:38:21,6378.864,Grain,40
3:39:35,6381.864,Grain,41
3:40:49,6384.864,Grain,41
3:42:14,6387.864,Grain,42
3:43:34,6390.864,Grain,41
3:44:30,6393.864,Grain,41
3:45:25,6396.864,Grain,42
3:46:21,6399.864,Grain,43
3:47:18,6402.864,Grain,43
3:48:16,6405.864,Grain,43
3:49:14,6408.864,Grain,43
3:50:12,6411.864,Grain,43
3:51:10,6414.864,Grain,44
3:52:10,6417.864,Grain,45
3:53:09,6420.864,Grain,44
3:54:09,6423.864,Grain,43
3:55:08,6426.864,Grain,42
3:56:08,6429.864,Grain,43
3:57:09,6432.864,Grain,44
3:58:10,6435.864,Grain,45
3:59:11,6438.864,Grain,45
4:00:11,6441.864,Grain,46
4:01:12,6444.864,Grain,47
4:02:13,6447.864,Grain,47
4:03:14,6450.864,Grain,46
4:04:16,6453.864,Grain,47
4:05:17,6456.864,Grain,48
4:06:18,6459.864,Grain,49
4:07:21,6462.864,Grain,49
4:08:24,6465.864,Grain,49
4:09:28,6468.864,Grain,50
4:10:31,6471.864,Grain,51
4:11:35,6474.864,Grain,52
4:12:40,6477.864,Grain,51
4:13:45,6480.864,Grain,52
4:14:55,6483.864,Grain,50
4:16:05,6486.864,Grain,50
4:17:09,6489.864,Grain,49
4:18:12,6492.864,Grain,47
4:19:16,6495.864,Grain,46
4:20:19,6498.864,Grain,47
4:21:25,6501.864,Grain,48
4:22:32,6504.864,Grain,48
4:23:38,6507.864,Grain,48
4:24:45,6510.864,Grain,47
4:25:50,6513.864,Grain,46
4:26:56,6516.864,Grain,46
4:28:02,6519.864,Grain,45
4:29:08,6522.864,Grain,46
4:30:14,6525.864,Grain,47
4:31:22,6528.864,Grain,48
4:32:32,6531.864,Grain,49
4:33:43,6534.864,Grain,49
4:34:54,6537.864,Grain,50
4:36:08,6540.864,Grain,50
4:37:14,6543.864,Grain,50
4:38:18,6546.864,Grain,48
4:39:22,6549.864,Grain,47
4:40:26,6552.864,Grain,47
4:41:30,6555.864,Grain,47
4:42:34,6558.864,Grain,47
4:43:38,6561.864,Grain,46
4:44:43,6564.864,Grain,45
4:45:49,6567.864,Grain,45
4:46:54,6570.864,Grain,46
4:48:01,6573.864,Grain,47
4:49:06,6576.864,Grain,47
4:50:11,6579.864,Grain,46
4:51:18,6582.864,Grain,46
4:52:29,6585.864,Grain,47
4:53:39,6588.864,Grain,47
4:54:49,6591.864,Grain,48
4:55:57,6594.864,Grain,48
4:57:07,6597.864,Grain,49
4:58:17,6600.864,Grain,47
4:59:27,6603.864,Grain,48
5:00:39,6606.864,Grain,47
5:01:50,6609.864,Grain,46
5:03:03,6612.864,Grain,47
5:04:20,6615.864,Grain,45
5:05:31,6618.864,Grain,46
5:06:37,6621.864,Grain,45
5:07:42,6624.864,Grain,46
5:08:48,6627.864,Grain,46
5:09:55,6630.864,Grain,45
5:11:03,6633.864,Grain,45
5:12:11,6636.864,Grain,46
5:13:20,6639.864,Grain,47
5:14:30,6642.864,Grain,45
5:15:40,6645.864,Grain,45
5:16:49,6648.864,Grain,44
5:17:58,6651.864,Grain,45
5:19:08,6654.864,Grain,45
5:20:17,6657.864,Grain,45
5:21:28,6660.864,Grain,45
5:22:41,6663.864,Grain,46
5:23:55,6666.864,Grain,46
5:25:10,6669.864,Grain,45
5:26:25,6672.864,Grain,45
5:27:44,6675.864,Grain,45
5:29:03,6678.864,Grain,44
5:30:11,6681.864,Grain,45
5:31:22,6684.864,Grain,46
5:32:34,6687.864,Grain,47
5:33:47,6690.864,Grain,47
5:34:59,6693.864,Grain,48
5:36:12,6696.864,Grain,46
5:37:24,6699.864,Grain,47
5:38:38,6702.864,Grain,45
5:39:53,6705.864,Grain,46
5:41:07,6708.864,Grain,47
5:42:18,6711.864,Grain,46
5:43:30,6714.864,Grain,47
5:44:43,6717.864,Grain,45
5:45:56,6720.864,Grain,46
5:47:09,6723.864,Grain,46
5:48:21,6726.864,Grain,45
5:49:36,6729.864,Grain,46
5:50:57,6732.864,Grain,47
5:52:12,6735.864,Grain,47
5:53:24,6738.864,Grain,47
5:54:36,6741.864,Grain,48
5:55:51,6744.864,Grain,48
5:57:05,6747.864,Grain,49
5:58:19,6750.864,Grain,50
5:59:34,6753.864,Grain,49
6:00:50,6756.864,Grain,50
6:02:06,6759.864,Grain,50
6:03:21,6762.864,Grain,50
6:04:37,6765.864,Grain,51
6:05:55,6768.864,Grain,51
6:07:12,6771.864,Grain,51
6:08:30,6774.864,Grain,51
6:09:49,6777.864,Grain,52
6:11:08,6780.864,Grain,49
6:12:26,6783.864,Grain,49
6:13:45,6786.864,Grain,47
6:15:06,6789.864,Grain,47
6:16:20,6792.864,Grain,48
6:17:36,6795.864,Grain,49
6:18:51,6798.864,Grain,50
6:20:06,6801.864,Grain,50
6:21:20,6804.864,Grain,49
6:22:33,6807.864,Grain,50
6:23:47,6810.864,Grain,50
6:25:02,6813.864,Grain,49
6:26:16,6816.864,Grain,49
6:27:30,6819.864,Grain,48
6:28:47,6822.864,Grain,48
6:30:03,6825.864,Grain,48
6:31:18,6828.864,Grain,48
6:32:32,6831.864,Grain,49
6:33:45,6834.864,Grain,50
6:34:58,6837.864,Grain,50
6:36:09,6840.864,Grain,49
6:37:25,6843.864,Grain,50
6:38:45,6846.864,Grain,51
6:40:02,6849.864,Grain,52
6:41:22,6852.864,Grain,52
6:42:41,6855.864,Grain,53
6:44:03,6858.864,Grain,54
6:45:24,6861.864,Grain,54
6:46:45,6864.864,Grain,52
6:48:00,6867.864,Grain,52
6:49:16,6870.864,Grain,52
6:50:30,6873.864,Grain,51
6:51:46,6876.864,Grain,51
6:53:03,6879.864,Grain,51
6:54:21,6882.864,Grain,51
6:55:37,6885.864,Grain,49
6:56:51,6888.864,Grain,48
6:58:05,6891.864,Grain,47
6:59:20,6894.864,Grain,48
7:00:35,6897.864,Grain,48
7:01:51,6900.864,Grain,49
7:03:11,6903.864,Grain,49
7:04:29,6906.864,Grain,50
7:05:47,6909.864,Grain,51
7:07:05,6912.864,Grain,52
7:08:26,6915.864,Grain,52
7:09:43,6918.864,Grain,53
7:11:05,6921.864,Grain,54
7:12:21,6924.864,Grain,54
7:13:38,6927.864,Grain,53
7:14:55,6930.864,Grain,52
7:16:11,6933.864,Grain,53
7:17:25,6936.864,Grain,52
7:18:38,6939.864,Grain,53
7:19:56,6942.864,Grain,52
7:21:12,6945.864,Grain,52
7:22:30,6948.864,Grain,53
7:23:46,6951.864,Grain,53
7:25:03,6954.864,Grain,53
7:26:20,6957.864,Grain,53
7:27:38,6960.864,Grain,54
7:28:58,6963.864,Grain,55
7:30:18,6966.864,Grain,55
7:31:37,6969.864,Grain,56
7:32:53,6972.864,Grain,56
7:34:11,6975.864,Grain,57
7:35:35,6978.864,Grain,57
7:37:06,6981.864,Grain,57
7:38:20,6984.864,Grain,58
7:39:37,6987.864,Grain,57
7:40:54,6990.864,Grain,54
7:42:12,6993.864,Grain,52
7:43:31,6996.864,Grain,52
7:44:48,6999.864,Grain,52
7:46:03,7002.864,Grain,51
7:47:18,7005.864,Grain,52
7:48:39,7008.864,Grain,52
7:49:56,7011.864,Grain,53
7:51:13,7014.864,Grain,53
7:52:32,7017.864,Grain,53
7:53:53,7020.864,Grain,52
7:55:13,7023.864,Grain,52
7:56:35,7026.864,Grain,53
7:58:04,7029.864,Grain,53
7:59:31,7032.864,Grain,54
8:00:41,7035.864,Grain,55
